"user","user_id","user_type","name","company","blog","domain","is_verified","foundation","followers","public_repos","source"
"stefanbuck","1393946","User","Stefan Buck","Snyk","stefanbuck.com","","False","","294","215","db"
"stefanduberg","","","","","","","False","","","",""
"stefanholek","","","","","","","False","","","",""
"stefankoegl","","","","","","","False","","","",""
"stefanpenner","1377","User","Stefan Penner","@LinkedIn","http://iamstef.net/","","False","","1644","674","db"
"stefanterdell","35991746","User","Stefan Terdell","","","","False","","37","58","db"
"steffengy","","","","","","","False","","","",""
"steffeydev","","","","","","","False","","","",""
"stellar","7386716","Organization","Stellar","","https://www.stellar.org","stellar.org","True","","1095","140","db"
"stems","","","","","","","False","","","",""
"stenciljs","31999222","Organization","StencilJS","","https://stenciljs.com/","","False","","60","13","db"
"stepancheg","28969","User","Stepan Koltsov","xAI","","","False","","530","186","db"
"stephan83","","","","","","","False","","","",""
"stephanbuys","","","","","","","False","","","",""
"stephaneyfx","","","","","","","False","","","",""
"stephanrauh","","","","","","","False","","","",""
"stephen","2320890","User","stephen","","stephenwan.com","","False","","169","141","db"
"stephencookdev","8496655","User","Stephen Cook","@stampedeapp","https://stephencook.dev/","","False","","54","18","db"
"stephenh","6401","User","Stephen Haberman","","http://draconianoverlord.com","","False","","301","171","db"
"stephenhandley","","","","","","","False","","","",""
"stephenhillier","","","","","","","False","","","",""
"stephenmathieson","","","","","","","False","","","",""
"stephenplusplus","","","","","","","False","","","",""
"stephenrauch","","","","","","","False","","","",""
"stephrdev","","","","","","","False","","","",""
"stestagg","","","","","","","False","","","",""
"stevejay","","","","","","","False","","","",""
"steveklabnik","27786","User","Steve Klabnik","East River Source Control","http://steveklabnik.com","","False","","7323","846","db"
"stevelacy","","","","","","","False","","","",""
"stevemao","6316590","User","Steve Mao","","https://twitter.com/MaoStevemao","","False","","1029","499","db"
"steven-ferguson","","","","","","","False","","","",""
"stevenbenisek","","","","","","","False","","","",""
"stevensacks","","","","","","","False","","","",""
"stevenvachon","170197","User","Steven Vachon","","https://svachon.com","","False","","116","82","db"
"stevermeister","","","","","","","False","","","",""
"steveukx","221809","User","Steve King","","","","False","","109","45","db"
"sticnarf","","","","","","","False","","","",""
"stieneee","","","","","","","False","","","",""
"stipsan","81981","User","Cody Olsen","@sanity-io","https://cocody.dev/","","False","","424","115","db"
"stitchfix","1749260","Organization","Stitch Fix Technology","","http://multithreaded.stitchfix.com","","False","","188","126","db"
"stjepang","","","","","","","False","","","",""
"stjohnjohnson","","","","","","","False","","","",""
"stldo","","","","","","","False","","","",""
"stm32-rs","44086113","Organization","stm32-rs","","","","False","","532","32","db"
"stoeffel","1217681","User","Christoph Hermann","","http://stoeffel.github.io/","","False","","352","271","db"
"stoeoef","","","","","","","False","","","",""
"stoplightio","10767217","Organization","Stoplight","","https://stoplight.io","stoplight.io","True","","382","124","db"
"stopwords-iso","","","","","","","False","","","",""
"stormwarning","","","","","","","False","","","",""
"storyai","","","","","","","False","","","",""
"storybookjs","22632046","Organization","Storybook","","https://storybook.js.org","","False","","3511","119","db"
"storybooks","","","","","","","False","","","",""
"storyyeller","999674","User","Robert Grosse","@drchrono","","","False","","184","37","db"
"stovmascript","","","","","","","False","","","",""
"str4d","4993799","User","Jack Grigg","@zcash","https://str4d.xyz/","","False","","1074","187","db"
"stranger6667","","","","","","","False","","","",""
"strapi","19872173","Organization","strapi","","https://strapi.io","strapi.io","True","","2480","79","db"
"strawberry-graphql","48071860","Organization","Strawberry GraphQL","","https://strawberry.rocks","","False","","193","24","db"
"strawlab","354876","Organization","Straw Lab","","http://strawlab.org","","False","","53","167","db"
"streakyc","","","","","","","False","","","",""
"stream-utils","","","","","","","False","","","",""
"streamich","9773803","User","Va Da","","","","False","","0","455","db"
"streaming-video-technology-alliance","","","","","","","False","","","",""
"streamlit","45109972","Organization","Streamlit","","https://streamlit.io","","False","","4659","108","db"
"streetsidesoftware","50543896","Organization","Street Side Software","","https://streetsidesoftware.com","streetsidesoftware.com","True","","94","25","db"
"strikeentco","","","","","","","False","","","",""
"stringepsilon","","","","","","","False","","","",""
"stripe","856813","Organization","Stripe","","https://stripe.dev","","False","","2944","85","db"
"strml","1197375","User","Samuel Reed","BitMEX, Rush Auto Works","http://strml.net","","False","","3737","391","db"
"stroncium","","","","","","","False","","","",""
"strongloop","3020012","Organization","StrongLoop and IBM API Connect","","https://strongloop.com/","","False","","74","175","db"
"strothj","","","","","","","False","","","",""
"strugee","","","","","","","False","","","",""
"stryker-mutator","18347996","Organization","Stryker Mutator","","https://stryker-mutator.io/","","False","","95","28","db"
"studio-b12","","","","","","","False","","","",""
"studio-ousia","","","","","","","False","","","",""
"stuk","48019","User","Stuart Knightley","","http://stuartk.com/","","False","","306","123","db"
"stumpy-dev","58273319","Organization","","","","","False","","12","6","db"
"stusmall","","","","","","","False","","","",""
"style-dictionary","212034435","Organization","Style Dictionary","","https://styledictionary.com","","False","","9","1","db"
"styled-components","20658825","Organization","styled-components","","https://styled-components.com","","False","","2627","35","db"
"styled-icons","41653701","Organization","Styled Icons","","https://styled-icons.js.org/","","False","","9","3","db"
"styleguidist","23550189","Organization","Styleguidist","","https://react-styleguidist.js.org/","","False","","37","8","db"
"stylelint","10076935","Organization","Stylelint","","https://stylelint.io","stylelint.io","True","","131","25","db"
"stylelint-less","","","","","","","False","","","",""
"stylelint-scss","","","","","","","False","","","",""
"stylelint-stylistic","","","","","","","False","","","",""
"styletron","20202544","Organization","styletron","","https://www.styletron.org","","False","","5","3","db"
"stylus","10009463","Organization","","","https://stylus-lang.com","","False","","63","8","db"
"styria-digital","","","","","","","False","","","",""
"stytchauth","","","","","","","False","","","",""
"subash","3478693","User","Subash Pathak","","https://subashpathak.com","","False","","208","19","db"
"substack","","","","","","","False","","","",""
"substrait-io","90011382","Organization","Substrait","","https://substrait.io","","False","","83","18","db"
"suchipi","","","","","","","False","","","",""
"sudodoki","1506905","User","Джон, просто Джон","","","","False","","220","103","db"
"suds-community","","","","","","","False","","","",""
"suguru03","","","","","","","False","","","",""
"sullenor","","","","","","","False","","","",""
"sumerc","136531","User","Sümer Cip","","https://sumercip.com","","False","","127","29","db"
"suminb","","","","","","","False","","","",""
"summa-tx","","","","","","","False","","","",""
"sumukha1496","","","","","","","False","","","",""
"sun-zheng-an","","","","","","","False","","","",""
"sunesimonsen","","","","","","","False","","","",""
"sunfishcode","4503403","User","Dan Gohman","","https://blog.sunfishcode.online","","False","","1402","229","db"
"sunflowerdeath","","","","","","","False","","","",""
"sunng87","221942","User","Ning Sun","@greptimeteam","https://sunng.info","","False","","1080","177","db"
"sunscrapers","1218240","Organization","Sunscrapers","","https://sunscrapers.com","sunscrapers.com","True","","43","53","db"
"sunsettechuila","","","","","","","False","","","",""
"sunshine-protocol","","","","","","","False","","","",""
"sunshowers-code","","","","","","","False","","","",""
"suor","284103","User","Alexander Schepanovski","","http://hackflow.com","","False","","364","106","db"
"supabase","54469796","Organization","Supabase","","https://supabase.com","supabase.com","True","","9211","146","db"
"supasate","237753","User","Supasate ""Ping"" Choochaisri","Meta","","","False","","310","263","db"
"super-cache-money","","","","","","","False","","","",""
"superchupudev","","","","","","","False","","","",""
"superjoe30","","","","","","","False","","","",""
"superol3g","","","","","","","False","","","",""
"supertokens","50478857","Organization","SuperTokens","","https://supertokens.com","","False","","1029","74","db"
"supervisor","513914","Organization","Supervisor","","https://supervisord.org","","False","","74","4","db"
"supranational","","","","","","","False","","","",""
"surge-sh","","","","","","","False","","","",""
"surma","234957","User","Surma","Shopify","https://surma.dev","","False","","4592","60","db"
"surmon-china","14019524","User","Surmon","","https://surmon.me","","False","","3907","50","db"
"surnet","4512080","Organization","Surnet","","https://www.surnet.ch","surnet.ch","True","","10","12","db"
"surveyjs","25198306","Organization","SurveyJS","","https://surveyjs.io","","False","","455","55","db"
"survivejs","11871113","Organization","SurviveJS","","http://survivejs.com/","survivejs.com","True","","65","40","db"
"suryagh","","","","","","","False","","","",""
"sushantdhiman","","","","","","","False","","","",""
"sval-rs","","","","","","","False","","","",""
"svartalf","","","","","","","False","","","",""
"svdgraaf","","","","","","","False","","","",""
"svecosystem","141536062","Organization","svecosystem","","","","False","","890","10","db"
